X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,LAT,LONG,CRIME_WEIGHT
-8479620.05618786,5322321.931704,2023/02/23 00:00:00+00,1646,1646,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/10/10 00:00:00+00,1800,1800,1 DESTINY USA DR,BURGLARY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/02/21 00:00:00+00,1742,1742,1 DESTINY USA DR,BURGLARY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/08/29 00:00:00+00,1600,1600,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/08/28 00:00:00+00,1200,1200,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/11/17 00:00:00+00,1310,1310,1 DESTINY USA DR,BURGLARY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/11/04 00:00:00+00,1200,1300,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/08/30 00:00:00+00,1100,1100,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/08/30 00:00:00+00,1348,1348,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/12/06 00:00:00+00,1600,1600,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/03/09 00:00:00+00,1550,1550,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/09/14 00:00:00+00,1438,1438,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/09/15 00:00:00+00,1423,1423,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/03/12 00:00:00+00,1605,1800,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/12/22 00:00:00+00,1040,1100,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/03/04 00:00:00+00,1630,1630,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/01/12 00:00:00+00,1510,1510,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/03/26 00:00:00+00,1714,1714,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/09/07 00:00:00+00,1620,1624,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/10/17 00:00:00+00,1434,1434,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/10/16 00:00:00+00,1812,1812,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/11/02 00:00:00+00,1920,1920,1 DESTINY USA DR,BURGLARY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/09/11 00:00:00+00,1200,1200,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/03/22 00:00:00+00,1648,1648,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8479620.05618786,5322321.931704,2023/10/16 00:00:00+00,1215,1215,1 DESTINY USA DR,LARCENY,43.067961,-76.1737229999999,1405
-8476634.19883086,5315496.74686541,2023/02/28 00:00:00+00,2345,2345,100 FERNWOOD AV   ,LARCENY,43.023153742,-76.1469005869999,2
-8475758.93987234,5320094.79497306,2023/05/26 00:00:00+00,1615,1615,100 GERTRUDE ST     ,LARCENY,43.0533434710001,-76.1390380019999,14
-8475758.93987234,5320094.79497306,2023/10/20 00:00:00+00,1240,1240,100 GERTRUDE ST     ,LARCENY,43.0533434710001,-76.1390380019999,14
-8475994.18478438,5322974.46541715,2023/08/03 00:00:00+00,2029,2029,100 GREENLAND DR     ,BURGLARY,43.0722431620001,-76.141151243,45
-8475817.61971552,5317689.45693447,2023/09/09 00:00:00+00,2316,2316,100 STADIUM PL     ,LARCENY,43.037552426,-76.139565132,2
-8479345.04138586,5320192.37528778,2023/10/29 00:00:00+00,1737,1737,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8474154.32484967,5316358.20359652,2023/04/02 00:00:00+00,2100,800,100 MORNINGSIDE TER    ,MV THEFT,43.0288110000001,-76.1246235,2
-8479345.04138586,5320192.37528778,2023/10/07 00:00:00+00,1113,1113,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8471839.41600111,5320436.95508464,2023/09/28 00:00:00+00,1304,1304,100 SIMON DR     ,LARCENY,43.055589422,-76.1038283199999,20
-8479345.04138586,5320192.37528778,2023/08/29 00:00:00+00,2006,2006,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8476861.99702556,5317007.71748703,2023/06/25 00:00:00+00,0700,1300,100 MARTIN LUTHER KING      W ,BURGLARY,43.033076067,-76.1489469329999,42
-8474674.4606063,5312165.99367544,2023/07/21 00:00:00+00,1302,1302,100 LAFAYETTE RD     ,LARCENY,43.001275504,-76.129295959,96
-8479345.04138586,5320192.37528778,2023/08/19 00:00:00+00,1418,1418,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8476222.69664835,5321729.50152502,2023/07/12 00:00:00+00,0400,400,1000 BUTTERNUT ST     ,BURGLARY,43.0640730000001,-76.143204,124
-8474674.4606063,5312165.99367544,2023/09/18 00:00:00+00,2315,2315,100 LAFAYETTE RD     ,MV THEFT,43.001275504,-76.129295959,96
-8479345.04138586,5320192.37528778,2023/08/29 00:00:00+00,1015,1015,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8476578.88250609,5322680.73821585,2023/02/14 00:00:00+00,0216,620,100 HIGH ST     ,MV THEFT,43.0703156550001,-76.146403672,2
-8476632.96463167,5317985.16976873,2023/03/22 00:00:00+00,1014,1014,100 LATIMER TER    ,LARCENY,43.039494,-76.1468895,27
-8476075.42096203,5318278.51983894,2023/03/30 00:00:00+00,2133,2133,100 LIGHT CT     ,LARCENY,43.0414200000001,-76.141881,32
-8476902.63843582,5321295.51190471,2023/02/15 00:00:00+00,1816,1816,100 JOHN ST     ,LARCENY,43.061224657,-76.149312021,77
-8476759.01102318,5323783.96927177,2023/10/29 00:00:00+00,2119,2140,100 KENWOOD AV   ,MV THEFT,43.077555003,-76.148021794,2
-8471839.41600111,5320436.95508464,2023/08/27 00:00:00+00,1726,1726,100 SIMON DR     ,LARCENY,43.055589422,-76.1038283199999,20
-8479345.04138586,5320192.37528778,2023/08/22 00:00:00+00,1258,1258,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8479345.04138586,5320192.37528778,2023/10/20 00:00:00+00,0919,919,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8479345.04138586,5320192.37528778,2023/09/06 00:00:00+00,0840,840,1000 W GENESEE ST     ,BURGLARY,43.0539840000001,-76.1712525,38
-8471839.41600111,5320436.95508464,2023/08/27 00:00:00+00,1604,1604,100 SIMON DR     ,LARCENY,43.055589422,-76.1038283199999,20
-8479688.18115588,5319493.85335513,2023/07/02 00:00:00+00,1815,1815,100 LAKEVIEW AV   ,LARCENY,43.0493986700001,-76.1743349769999,2
-8479345.04138586,5320192.37528778,2023/08/17 00:00:00+00,1300,1329,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8471839.41600111,5320436.95508464,2023/01/06 00:00:00+00,1244,1244,100 SIMON DR     ,LARCENY,43.055589422,-76.1038283199999,20
-8471794.9082423,5319405.39872941,2023/01/21 00:00:00+00,0500,500,100 W  FAYETTE ST     ,BURGLARY,43.048818,-76.1034284999999,80
-8476222.69664835,5321729.50152502,2023/07/27 00:00:00+00,0918,918,1000 BUTTERNUT ST     ,MV THEFT,43.0640730000001,-76.143204,124
-8475541.2277801,5323004.54258039,2023/04/04 00:00:00+00,1900,1900,100 MAYAR ST     ,BURGLARY,43.072440532,-76.137082261,45
-8479345.04138586,5320192.37528778,2023/11/29 00:00:00+00,1226,1226,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8479345.04138586,5320192.37528778,2023/10/13 00:00:00+00,1723,1723,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8472011.21815423,5322454.39923438,2023/06/12 00:00:00+00,0404,404,100 S MIDLER AV   ,BURGLARY,43.068830324,-76.1053716449999,20
-8477199.02424235,5319753.63453536,2023/01/08 00:00:00+00,0115,115,100 N  SALINA ST     ,BURGLARY,43.0511040000001,-76.1519744999999,35
-8471794.9082423,5319405.39872941,2023/03/18 00:00:00+00,0100,200,100 W FAYETTE ST     ,LARCENY,43.048818,-76.1034284999999,2
-8479345.04138586,5320192.37528778,2023/09/28 00:00:00+00,1314,1314,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8472011.21815423,5322454.39923438,2023/06/11 00:00:00+00,0215,215,100 S MIDLER AV   ,BURGLARY,43.068830324,-76.1053716449999,20
-8479345.04138586,5320192.37528778,2023/11/29 00:00:00+00,1256,1256,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8479345.04138586,5320192.37528778,2023/08/20 00:00:00+00,1250,1310,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8473707.49910029,5322806.16965044,2023/02/15 00:00:00+00,1106,1106,100 SWANSEA DR     ,LARCENY,43.071138773,-76.120609596,4
-8475720.25612665,5322539.98838311,2023/08/03 00:00:00+00,1800,1800,100 WADSWORTH ST     ,BURGLARY,43.0693920000001,-76.1386904999999,10
-8477678.90698243,5318683.33688661,2023/05/29 00:00:00+00,0111,927,100 MCCORMICK AVE    ,BURGLARY,43.0440777410001,-76.15628536,15
-8479532.89291525,5317005.11831632,2023/07/19 00:00:00+00,2157,2157,1100 BELLEVUE AVE    ,LARCENY,43.033059,-76.1729399989999,17
-8473707.49910029,5322806.16965044,2023/03/14 00:00:00+00,1411,1411,100 SWANSEA DR     ,MV THEFT,43.071138773,-76.120609596,4
-8477183.49517338,5319493.14196132,2023/10/21 00:00:00+00,0457,500,100 WASHINGTON SQ     ,LARCENY,43.0493940000001,-76.1518349999999,27
-8476039.35344701,5322120.33666158,2023/05/19 00:00:00+00,0033,33,1000 HIGHLAND ST     ,BURGLARY,43.0666380000001,-76.141557,70
-8476587.04200213,5313564.45768653,2023/02/24 00:00:00+00,1030,1030,100 SLAYTON AV   ,LARCENY,43.010462342,-76.14647697,2
-8476428.08110886,5318452.61512264,2023/05/01 00:00:00+00,2300,620,100 WEISER CT     ,LARCENY,43.042563,-76.145049,82
-8476543.81185712,5316090.99184772,2023/04/23 00:00:00+00,0955,955,100 W  BEARD AVE    ,LARCENY,43.0270562540001,-76.146088627,52
-8471998.59419002,5322475.15233205,2023/09/26 00:00:00+00,1100,1738,100 N  MIDLER AVE    ,LARCENY,43.068966516,-76.1052582419999,17
-8477092.82544813,5318776.13938196,2023/06/09 00:00:00+00,1157,1157,100 ONONDAGA AV   ,LARCENY,43.0446870000001,-76.1510205,12
-8472548.81938238,5322404.21664522,2023/09/03 00:00:00+00,0000,839,100 WOODBINE AV   ,MV THEFT,43.068501,-76.110200999,2
-8475486.20489351,5318301.22530509,2023/06/09 00:00:00+00,1252,1252,100 MARSHALL ST     ,MV THEFT,43.041569071,-76.136587982,16
-8475486.20489351,5318301.22530509,2023/09/24 00:00:00+00,1413,1413,100 MARSHALL ST     ,LARCENY,43.041569071,-76.136587982,16
-8475486.20489351,5318301.22530509,2023/09/18 00:00:00+00,0000,1200,100 MARSHALL ST     ,LARCENY,43.041569071,-76.136587982,16
-8476346.14417502,5320884.30096318,2023/05/22 00:00:00+00,2359,2359,100 SEWARD ST     ,LARCENY,43.058525692,-76.1443129479999,27
-8476839.83364891,5316996.86180036,2023/12/09 00:00:00+00,0308,308,100 MARTIN LUTHER KING      E ,LARCENY,43.0330047850001,-76.148747836,7
-8475119.00452874,5320554.28488578,2023/03/24 00:00:00+00,0630,630,100 OAK PL     ,LARCENY,43.05635956,-76.1332893649999,12
-8478199.23821609,5315847.70527502,2023/07/29 00:00:00+00,0400,550,100 PARKSIDE AV   ,BURGLARY,43.025458578,-76.1609595749999,10
-8481399.69517238,5320242.5431016,2023/09/16 00:00:00+00,0000,700,100 PHARIS ST     ,MV THEFT,43.0543133050001,-76.189709769,12
-8475122.68664354,5314787.95851495,2023/09/17 00:00:00+00,0400,400,100 REMINGTON AV   ,MV THEFT,43.0184986790001,-76.133322442,4
-8475122.68664354,5314787.95851495,2023/11/08 00:00:00+00,0051,51,100 REMINGTON AV   ,MV THEFT,43.0184986790001,-76.133322442,4
-8478793.22009465,5319596.46920398,2023/03/25 00:00:00+00,0945,1800,100 RICHMOND AV   ,MV THEFT,43.0500722960001,-76.166295405,2
-8477534.4109438,5312316.7016386,2023/07/12 00:00:00+00,2207,2207,100 RIVERDALE DR     ,BURGLARY,43.002265606,-76.15498733,72
-8477567.71439586,5312688.6322306,2023/09/05 00:00:00+00,1800,1000,100 SMITH LN     ,BURGLARY,43.004709,-76.1552865,109
-8477534.4109438,5312316.7016386,2023/01/13 00:00:00+00,1120,1120,100 RIVERDALE DR     ,LARCENY,43.002265606,-76.15498733,72
-8477567.71439586,5312688.6322306,2023/03/16 00:00:00+00,1900,1900,100 SMITH LN     ,LARCENY,43.004709,-76.1552865,109
-8473961.96476957,5320173.17994887,2023/11/15 00:00:00+00,2103,2103,1200 BURNET AV   ,BURGLARY,43.053858,-76.1228955,10
-8476222.19571064,5322105.25149323,2023/01/11 00:00:00+00,1012,1012,1200 BUTTERNUT ST     ,BURGLARY,43.066539,-76.1431995,90
-8476222.19571064,5322105.25149323,2023/08/22 00:00:00+00,1100,1200,1200 BUTTERNUT ST     ,BURGLARY,43.066539,-76.1431995,90
-8476222.19571064,5322105.25149323,2023/02/25 00:00:00+00,0526,526,1200 BUTTERNUT ST     ,LARCENY,43.066539,-76.1431995,90
-8477384.97398956,5319283.99285532,2023/01/28 00:00:00+00,0145,145,100 WALTON ST     ,LARCENY,43.0480210090001,-76.153644915,37
-8473845.52602936,5320231.15090672,2023/05/23 00:00:00+00,1951,1951,1300 BURNET AV   ,MV THEFT,43.0542385260001,-76.121849513,2
-8480274.78188429,5316977.7057672,2023/06/19 00:00:00+00,0912,912,1500 BELLEVUE AV   ,MV THEFT,43.032879,-76.179604501,2
-8477765.01260856,5324235.00103532,2023/02/26 00:00:00+00,1412,1412,1100 WOLF ST     ,BURGLARY,43.080514405,-76.1570588599999,45
-8474802.89413296,5318686.46431138,2023/09/26 00:00:00+00,1700,930,1200 HARRISON ST     ,MV THEFT,43.044098273,-76.130449697,2
-8479660.77663496,5317441.63196223,2023/06/14 00:00:00+00,0110,110,1200 S GEDDES ST     ,BURGLARY,43.035925224,-76.174088798,12
-8479660.77663496,5317441.63196223,2023/04/06 00:00:00+00,0430,459,1200 S GEDDES ST     ,LARCENY,43.035925224,-76.174088798,12
-8477697.8291808,5322768.55549514,2023/04/24 00:00:00+00,0234,234,1200 SPRING ST     ,LARCENY,43.070891939,-76.156455341,42
-8476211.17508105,5322419.30229642,2023/02/06 00:00:00+00,0807,807,1300 BUTTERNUT ST     ,MV THEFT,43.0686000000001,-76.1431004999999,76
-8478043.09359462,5322957.7867065,2023/02/20 00:00:00+00,0232,232,1400 SPRING ST     ,MV THEFT,43.0721337140001,-76.1595569039999,17
-8474845.11794978,5318847.4258942,2023/08/12 00:00:00+00,0029,29,200 COMSTOCK PL     ,BURGLARY,43.0451550000001,-76.1308289999999,10
-8477318.74846601,5317351.89400448,2023/01/09 00:00:00+00,0919,919,200 CORTLAND AV   ,LARCENY,43.035336,-76.1530500009999,2
-8474343.3702806,5319595.57073573,2023/12/02 00:00:00+00,1320,1320,1500 ERIE BLVD E ,BURGLARY,43.0500663980001,-76.126321724,10
-8473709.49205313,5318650.01842329,2023/07/09 00:00:00+00,0439,439,200 HAWTHORNE ST     ,BURGLARY,43.0438590000001,-76.120627499,15
-8474016.83737485,5319475.94818358,2023/09/25 00:00:00+00,1215,1215,1600 ERIE BLVD E ,LARCENY,43.0492811300001,-76.123388429,32
-8474195.71098731,5319818.39487813,2023/03/07 00:00:00+00,0906,1137,1000 CANAL ST     ,MV THEFT,43.051529111,-76.124995278,42
-8474016.83737485,5319475.94818358,2023/08/31 00:00:00+00,1602,1602,1600 ERIE BLVD E ,BURGLARY,43.0492811300001,-76.123388429,32
-8474195.71098731,5319818.39487813,2023/04/12 00:00:00+00,0915,916,1000 CANAL ST     ,LARCENY,43.051529111,-76.124995278,42
-8474195.71098731,5319818.39487813,2023/08/30 00:00:00+00,1500,1500,1000 CANAL ST     ,MV THEFT,43.051529111,-76.124995278,42
-8475261.19580865,5323023.99472528,2023/04/01 00:00:00+00,0200,1030,1300 GRANT BLVD   ,MV THEFT,43.072568179,-76.134566691,12
-8474236.05628772,5318868.8983208,2023/10/25 00:00:00+00,0100,100,1300 MADISON ST     ,BURGLARY,43.0452959670001,-76.125357706,15
-8474195.71098731,5319818.39487813,2023/06/27 00:00:00+00,1738,900,1000 CANAL ST     ,MV THEFT,43.051529111,-76.124995278,42
-8474195.71098731,5319818.39487813,2023/02/16 00:00:00+00,0000,845,1000 CANAL ST     ,MV THEFT,43.051529111,-76.124995278,42
-8482472.40718901,5321051.02984022,2023/02/08 00:00:00+00,0400,400,1300 MILTON AV   ,BURGLARY,43.059620024,-76.199346105,10
-8473191.82458357,5319693.64717428,2023/04/25 00:00:00+00,1739,1739,1900 ERIE BLVD E ,LARCENY,43.0507102180001,-76.115977213,35
-8476837.84815447,5316148.51415413,2023/10/06 00:00:00+00,2043,2043,200 W BORDEN AV   ,BURGLARY,43.027434,-76.1487299999999,10
-8479353.55732691,5318943.38936565,2023/09/05 00:00:00+00,0026,26,200 S GEDDES ST     ,BURGLARY,43.0457850000001,-76.171329,10
-8479864.51367833,5319787.91041472,2023/12/18 00:00:00+00,1850,1900,200 SACKETT ST     ,MV THEFT,43.0513290000001,-76.175918999,17
-8473886.32317558,5315238.54388486,2023/10/04 00:00:00+00,0530,537,200 SMALL RD     ,LARCENY,43.0214580000001,-76.122216,2
-8479379.10515004,5315396.13781531,2023/04/20 00:00:00+00,1145,1157,200 STRATHMORE DR     ,LARCENY,43.0224930000001,-76.1715584999999,2
-8477387.8778698,5312484.50493932,2023/07/02 00:00:00+00,2304,2304,1500 VALLEY DR   ,BURGLARY,43.0033680000001,-76.153671001,10
-8476856.26306992,5316991.27664418,2023/01/12 00:00:00+00,0728,728,1400 S  SALINA ST     ,LARCENY,43.0329681110001,-76.148895424,86
-8475299.46845146,5323312.14195754,2023/03/06 00:00:00+00,2230,730,200 KENWICK DR     ,MV THEFT,43.074459,-76.1349105,2
-8473191.82458357,5319693.64717428,2023/09/18 00:00:00+00,1532,1532,1900 ERIE BLVD E ,LARCENY,43.0507102180001,-76.115977213,35
-8477985.76606061,5322238.15266445,2023/09/18 00:00:00+00,0850,850,1300 N SALINA ST     ,LARCENY,43.06741119,-76.159041922,2
-8476574.85596879,5315089.17469879,2023/09/18 00:00:00+00,2100,2100,200 W BRIGHTON AV   ,MV THEFT,43.020477,-76.146367501,6
-8472579.37669392,5322572.90304104,2023/08/21 00:00:00+00,1900,800,200 LILLIAN AV   ,MV THEFT,43.0696080000001,-76.1104754999999,2
-8473191.82458357,5319693.64717428,2023/07/25 00:00:00+00,0230,500,1900 ERIE BLVD E ,LARCENY,43.0507102180001,-76.115977213,35
-8476574.85596879,5315089.17469879,2023/03/26 00:00:00+00,1300,1345,200 W BRIGHTON AV   ,MV THEFT,43.020477,-76.146367501,6
-8476574.85596879,5315089.17469879,2023/05/21 00:00:00+00,1757,1757,200 W BRIGHTON AV   ,MV THEFT,43.020477,-76.146367501,6
-8478679.78352978,5322624.51772495,2023/11/10 00:00:00+00,1146,1146,1700 N SALINA ST     ,LARCENY,43.0699467160001,-76.1652763869999,14
-8478679.78352978,5322624.51772495,2023/05/24 00:00:00+00,2336,2336,1700 N SALINA ST     ,BURGLARY,43.0699467160001,-76.1652763869999,14
-8478679.78352978,5322624.51772495,2023/01/30 00:00:00+00,1558,1558,1700 N SALINA ST   ,BURGLARY,43.0699467160001,-76.1652763869999,10
-8476152.94396674,5323505.22050135,2023/09/01 00:00:00+00,0011,11,1800 BUTTERNUT ST     ,MV THEFT,43.0757259480001,-76.142577401,12
-8470263.54177852,5318438.90671494,2023/06/19 00:00:00+00,0630,900,200 W GENESEE ST   ,MV THEFT,43.042473,-76.0896720009999,2
-8477523.9814207,5322219.83462332,2023/07/23 00:00:00+00,0600,900,1300 PARK ST     ,BURGLARY,43.067290975,-76.15489364,25
-8473191.82458357,5319693.64717428,2023/02/09 00:00:00+00,1230,1230,1900 ERIE BLVD E ,MV THEFT,43.0507102180001,-76.115977213,35
-8473191.82458357,5319693.64717428,2023/11/01 00:00:00+00,1819,1819,1900 ERIE BLVD E ,LARCENY,43.0507102180001,-76.115977213,35
-8476856.26306992,5316991.27664418,2023/04/30 00:00:00+00,0743,743,1400 S SALINA ST     ,LARCENY,43.0329681110001,-76.148895424,6
-8474484.72800015,5319640.40056779,2023/07/23 00:00:00+00,1300,755,1400 ERIE BLVD E ,LARCENY,43.0503606830001,-76.127591562,7
-8473646.78667453,5322060.33669159,2023/01/20 00:00:00+00,0800,756,1900 JAMES ST     ,LARCENY,43.0662442350001,-76.120064207,7
-8476644.71930198,5321102.70985709,2023/06/20 00:00:00+00,1207,1207,1400 LODI ST     ,LARCENY,43.0599592240001,-76.146995094,42
-8480678.03662837,5319990.82619624,2023/07/13 00:00:00+00,2237,2136,1800 E FAYETTE ST     ,BURGLARY,43.0526610000001,-76.183227,10
-8476644.71930198,5321102.70985709,2023/08/11 00:00:00+00,0200,900,1400 LODI ST     ,BURGLARY,43.0599592240001,-76.146995094,42
-8477387.8778698,5312484.50493932,2023/09/01 00:00:00+00,0733,733,1500 VALLEY DR     ,BURGLARY,43.0033680000001,-76.153671001,65
-8476856.26306992,5316991.27664418,2023/11/12 00:00:00+00,1600,709,1400 S SALINA ST     ,MV THEFT,43.0329681110001,-76.148895424,6
-8476492.70207327,5315389.28585005,2023/06/20 00:00:00+00,1140,1143,200 WARNER AV   ,LARCENY,43.0224480000001,-76.1456295,2
-8474679.35944313,5313673.45938518,2023/12/09 00:00:00+00,1400,1400,200 AINSLEY DR   ,MV THEFT,43.0111783420001,-76.129339966,2
-8476268.52599215,5315972.64315996,2023/07/27 00:00:00+00,1500,1500,1900 S STATE ST     ,MV THEFT,43.0262790570001,-76.143615692,2
-8480405.77631584,5319080.08036979,2023/07/16 00:00:00+00,0000,1000,200 BRYANT AV   ,MV THEFT,43.046682365,-76.1807812439999,2
-8480678.03662837,5319990.82619624,2023/01/29 00:00:00+00,1711,1711,1800 W  FAYETTE ST     ,BURGLARY,43.0526610000001,-76.183227,75
-8473874.30078189,5318990.00055023,2023/01/07 00:00:00+00,1040,1040,1800 W  GENESEE ST     ,LARCENY,43.046091,-76.122108001,34
-8476843.59680429,5317777.23462061,2023/07/03 00:00:00+00,1538,1538,1000 MONTGOMERY ST     ,LARCENY,43.038128758,-76.148781641,24
-8479345.04138586,5320192.37528778,2023/09/18 00:00:00+00,0651,651,1000 W GENESEE ST     ,LARCENY,43.0539840000001,-76.1712525,38
-8476843.59680429,5317777.23462061,2023/06/05 00:00:00+00,1440,1440,1000 MONTGOMERY ST     ,LARCENY,43.038128758,-76.148781641,24
-8473874.30078189,5318990.00055023,2023/09/23 00:00:00+00,1918,1918,1800 W  GENESEE ST     ,LARCENY,43.046091,-76.122108001,34
-8473874.30078189,5318990.00055023,2023/06/19 00:00:00+00,1552,1552,1800 W GENESEE ST     ,BURGLARY,43.046091,-76.122108001,26
